,title,text,label
585,"State Funeral will be accorded to #RamVilasPaswan . National flag will be flown at half mast on 09.10.20 in Delhi and Capitals of all States and UTs where it is regularly flown, and also where the funeral takes place: MEA","State Funeral will be accorded to #RamVilasPaswan . National flag will be flown at half mast on 09.10.20 in Delhi and Capitals of all States and UTs where it is regularly flown, and also where the funeral takes place: MEA",REAL
586,"Reactions | Several political leaders who worked with #RamVilasPaswan remembered him for asserting the cause of social and political equity
https://t.co/Enq1Ty1drw","Reactions | Several political leaders who worked with #RamVilasPaswan remembered him for asserting the cause of social and political equity
https://t.co/Enq1Ty1drw",REAL
587,"Obituary | #RamVilasPaswan was a socialist and liberal known for being part of many political alliances, writes @SobhanaNair 
https://t.co/TZQjlQnlzL","Obituary | #RamVilasPaswan was a socialist and liberal known for being part of many political alliances, writes @SobhanaNair 
https://t.co/TZQjlQnlzL",REAL
588,"Nicholas Pooran scored the fastest fifty of #IPL2020 . Youngster Ravi Bishnoi picked up three wickets, yet #KXIP couldn’t challenge #SRH at the Dubai International Stadium
https://t.co/M4x52fzUCG","Nicholas Pooran scored the fastest fifty of #IPL2020 . Youngster Ravi Bishnoi picked up three wickets, yet #KXIP couldn’t challenge #SRH at the Dubai International Stadium
https://t.co/M4x52fzUCG",REAL
589,"The U.K. has conveyed to India that fugitive businessman Vijay Mallya cannot be extradited till the resolution of a “secret legal” matter, the Ministry of External Affairs said
https://t.co/ckeuvRu9hK","The U.K. has conveyed to India that fugitive businessman Vijay Mallya cannot be extradited till the resolution of a “secret legal” matter, the Ministry of External Affairs said
https://t.co/ckeuvRu9hK",REAL
590,"The accused have written to the district police chief from jail claiming innocence in the incident and sought “justice” even as the Allahabad High Court dismissed a plea by the victim’s family seeking release from the alleged “illegal detention” 
https://t.co/WIxPow864R","The accused have written to the district police chief from jail claiming innocence in the incident and sought “justice” even as the Allahabad High Court dismissed a plea by the victim’s family seeking release from the alleged “illegal detention” 
https://t.co/WIxPow864R",REAL
591,"Paytm’s Vijay Shekhar Sharma sought government intervention to help create a level playing field so as to “not allow somebody [to hold] to ransom” Indian app developers and to ensure all stakeholders complied with Indian laws
https://t.co/iDgRAEym50","Paytm’s Vijay Shekhar Sharma sought government intervention to help create a level playing field so as to “not allow somebody [to hold] to ransom” Indian app developers and to ensure all stakeholders complied with Indian laws
https://t.co/iDgRAEym50",REAL
592,"Setting up a task force on gender-based violence to coordinate and monitor support and prevention services, providing free contraception and giving moratoriums for all loans taken by women workers were some of the recommendations of the #NHRC.
https://t.co/Hx3zqal4UZ","Setting up a task force on gender-based violence to coordinate and monitor support and prevention services, providing free contraception and giving moratoriums for all loans taken by women workers were some of the recommendations of the #NHRC.
https://t.co/Hx3zqal4UZ",REAL
593,RT @TheHinduSports: Bowling coach Kyle Mills said the ploy to play an in-form Rahul Tripathi as an opener and Sunil Narine as a pinch-hitte…,RT @TheHinduSports: Bowling coach Kyle Mills said the ploy to play an in-form Rahul Tripathi as an opener and Sunil Narine as a pinch-hitte…,REAL
594,"Former #CBI director Ashwani Kumar was cremated in the presence of his family, friends and senior #HimachalPradesh officials and politicians.
https://t.co/cwhV7ngEJh","Former #CBI director Ashwani Kumar was cremated in the presence of his family, friends and senior #HimachalPradesh officials and politicians.
https://t.co/cwhV7ngEJh",REAL
595,"A day after Kerala registered over 10,000 coronavirus cases for the first time, the State threw a surprise by registering barely over half that number – 5,445 cases – on Thursday.
https://t.co/wS37B9qCsm","A day after Kerala registered over 10,000 coronavirus cases for the first time, the State threw a surprise by registering barely over half that number – 5,445 cases – on Thursday.
https://t.co/wS37B9qCsm",REAL
596,"The Madras High Court on Thursday directed the State government to clarify by Friday as to whether the requirement of people having to obtain e-passes for both intra State as well as inter State travel. #COVID19 #TamilNadu
https://t.co/AaJ4L4mAMC","The Madras High Court on Thursday directed the State government to clarify by Friday as to whether the requirement of people having to obtain e-passes for both intra State as well as inter State travel. #COVID19 #TamilNadu
https://t.co/AaJ4L4mAMC",REAL
597,"The whereabouts of #Kyrgyzstan's pro-#Russia President were unknown on October 8 as a power vacuum persisted after disputed parliamentary elections.
https://t.co/wZxOK0cQBf","The whereabouts of #Kyrgyzstan's pro-#Russia President were unknown on October 8 as a power vacuum persisted after disputed parliamentary elections.
https://t.co/wZxOK0cQBf",REAL
598,"The #Kashmir High Court Bar Association (KHCBA), a body of over 1,200 lawyers, on Thursday decided to defer its polls because the administration failed to grant them the required permission.
https://t.co/oXKbDKnMFe","The #Kashmir High Court Bar Association (KHCBA), a body of over 1,200 lawyers, on Thursday decided to defer its polls because the administration failed to grant them the required permission.
https://t.co/oXKbDKnMFe",REAL
599,Just in | “I am saddened beyond words. There is a void in our nation that will perhaps never be filled. Shri #RamVilasPaswan Ji’s demise is a personal loss.”: PM Narendra Modi,Just in | “I am saddened beyond words. There is a void in our nation that will perhaps never be filled. Shri #RamVilasPaswan Ji’s demise is a personal loss.”: PM Narendra Modi,REAL
600,"Y.S. Jagan Mohan Reddy.said 42,3400 children of classes 1 to 10 in government schools would receive the kits that had cost around ₹ 650 crore in phases. #AndhraPradesh.
https://t.co/8Fq8KfrVmq","Y.S. Jagan Mohan Reddy.said 42,3400 children of classes 1 to 10 in government schools would receive the kits that had cost around ₹ 650 crore in phases. #AndhraPradesh.
https://t.co/8Fq8KfrVmq",REAL
601,"While hearing a plea seeking guidelines for media coverage in the actor #SushantSinghRajput death case, the Bombay High Court .
https://t.co/5N0vID3RX9","While hearing a plea seeking guidelines for media coverage in the actor #SushantSinghRajput death case, the Bombay High Court .
https://t.co/5N0vID3RX9",REAL
602,"""I have lost a friend, valued colleague and someone who was extremely passionate to ensure every poor person leads a life of dignity,"" he said.","""I have lost a friend, valued colleague and someone who was extremely passionate to ensure every poor person leads a life of dignity,"" he said.",REAL
603,"RT @THexplains: The #TRP or Target Rating Point is the metric used by the marketing and advertising agencies to evaluate this viewership.
#…","RT @THexplains: The #TRP or Target Rating Point is the metric used by the marketing and advertising agencies to evaluate this viewership.
#…",REAL
604,"The Supreme Court Thursday said the plea seeking court-monitored CBI probe into the death of #SushantSinghRajput’s former manager, #DishaSalian should be filed in the Bombay High Court.
https://t.co/Fwx5XSUqJE","The Supreme Court Thursday said the plea seeking court-monitored CBI probe into the death of #SushantSinghRajput’s former manager, #DishaSalian should be filed in the Bombay High Court.
https://t.co/Fwx5XSUqJE",REAL
605,"The #Congress on Thursday demanded that the Janata Dal (United) (JD-U) cancel the nomination of Manju Verma for the coming #Bihar polls as her husband was an accused in the Muzzafurpur shelter home scandal, where 34 minor girls were sexually abused.
https://t.co/3W37FTMO7v","The #Congress on Thursday demanded that the Janata Dal (United) (JD-U) cancel the nomination of Manju Verma for the coming #Bihar polls as her husband was an accused in the Muzzafurpur shelter home scandal, where 34 minor girls were sexually abused.
https://t.co/3W37FTMO7v",REAL
606,"An umbrella organisation of tribal bodies has advised the Assam government to freeze the list of Scheduled Tribe (Plains) “for good”.
https://t.co/HDUxMijI4e","An umbrella organisation of tribal bodies has advised the Assam government to freeze the list of Scheduled Tribe (Plains) “for good”.
https://t.co/HDUxMijI4e",REAL
607,"#BJP general secretary in charge of Bihar #BhupendraYadav clarifies that the #NDA’s campaign in the State is based on development work done under #NarendraModi.
https://t.co/cWVUrcPm3s","#BJP general secretary in charge of Bihar #BhupendraYadav clarifies that the #NDA’s campaign in the State is based on development work done under #NarendraModi.
https://t.co/cWVUrcPm3s",REAL
608,"Union Minister #RamVilasPaswan died on Thursday, his son @iChiragPaswan Paswan tweeted.
#ramvilaspaswan
https://t.co/FX0L75wt2c","Union Minister #RamVilasPaswan died on Thursday, his son @iChiragPaswan Paswan tweeted.
#ramvilaspaswan
https://t.co/FX0L75wt2c",REAL
609,"BJYM national president #TejasviSurya on Thursday came down heavily on the #WestBengal government over the “brutal attack” on #BJP activists.
https://t.co/UrL3aNQXCD","BJYM national president #TejasviSurya on Thursday came down heavily on the #WestBengal government over the “brutal attack” on #BJP activists.
https://t.co/UrL3aNQXCD",REAL
610,"Just in | Union Minister Ram Vilas Paswan passes away, says son Chirag in a tweet.
#ramvilaspaswan","Just in | Union Minister Ram Vilas Paswan passes away, says son Chirag in a tweet.
#ramvilaspaswan",REAL
611,"An advanced light helicopter of the #IndianAirForce on Thursday made a precautionary landing in Saharanpur district of #UttarPradesh.
https://t.co/QNdRZdewSj","An advanced light helicopter of the #IndianAirForce on Thursday made a precautionary landing in Saharanpur district of #UttarPradesh.
https://t.co/QNdRZdewSj",REAL
612,"Prime Minister #NarendraModi had a meeting with Chairman of #Afghanistan’s High Council for National Reconciliation (HCNR) Abdullah Abdullah.
https://t.co/aOHFUtneFZ","Prime Minister #NarendraModi had a meeting with Chairman of #Afghanistan’s High Council for National Reconciliation (HCNR) Abdullah Abdullah.
https://t.co/aOHFUtneFZ",REAL
613,"Last week, #NASA said it spotted previously unknown craters on Mars with the help of artificial intelligence (AI) for the first time.
https://t.co/7JaI19xm42","Last week, #NASA said it spotted previously unknown craters on Mars with the help of artificial intelligence (AI) for the first time.
https://t.co/7JaI19xm42",REAL
614,"Mr. #Ambani, who heads the company #Reliance Industries Limited, said his group’s telecom and digital unit Jio was conceived to provide the key ingredients needed to lead the fourth industrial revolution. #Jio
https://t.co/XmuJOsOyLb","Mr. #Ambani, who heads the company #Reliance Industries Limited, said his group’s telecom and digital unit Jio was conceived to provide the key ingredients needed to lead the fourth industrial revolution. #Jio
https://t.co/XmuJOsOyLb",REAL
615,"The #TRP or Target Rating Point is the metric used by the marketing and advertising agencies to evaluate this viewership.
#Television
https://t.co/K36JUGWAie","The #TRP or Target Rating Point is the metric used by the marketing and advertising agencies to evaluate this viewership.
#Television
https://t.co/K36JUGWAie",REAL
616,"The second presidential debate next week will be a virtual affair, the commission that oversees the debates said on Thursday, in the wake of President #DonaldTrump's #COVID19 diagnosis.
https://t.co/3udyHDFw5k","The second presidential debate next week will be a virtual affair, the commission that oversees the debates said on Thursday, in the wake of President #DonaldTrump's #COVID19 diagnosis.
https://t.co/3udyHDFw5k",REAL
617,"The #UnitedNations Security Council should not be misused by countries with “retaliatory intent to name innocent civilians as terrorist” without credible evidence, said #India.
https://t.co/b1GhemixsA","The #UnitedNations Security Council should not be misused by countries with “retaliatory intent to name innocent civilians as terrorist” without credible evidence, said #India.
https://t.co/b1GhemixsA",REAL
618,"#BJP general secretary in charge of Bihar #BhupendraYadav clarifies that the #NDA’s campaign in the State is based on development work done under #NarendraModi.
https://t.co/plf9d9Gw1n","#BJP general secretary in charge of Bihar #BhupendraYadav clarifies that the #NDA’s campaign in the State is based on development work done under #NarendraModi.
https://t.co/plf9d9Gw1n",REAL
619,"Senior #Congress leaders have termed the new defence Acquisition policy deeply disturbing, warning that it will compromise national security interests.
https://t.co/xOylMFFmLi","Senior #Congress leaders have termed the new defence Acquisition policy deeply disturbing, warning that it will compromise national security interests.
https://t.co/xOylMFFmLi",REAL
620,"The accused in the case of assault, alleged rape and subsequent death of a girl in #Hathras, #UttarPradesh, have reportedly written to the district police chief.
https://t.co/R9OkXjqfAr","The accused in the case of assault, alleged rape and subsequent death of a girl in #Hathras, #UttarPradesh, have reportedly written to the district police chief.
https://t.co/R9OkXjqfAr",REAL
621,"Children studying at the #Chennai Corporation Primary School in Annai Sivagami Nagar, Ennore have an artistic school building to come back to , when the Tamil Nadu government decides to reopen schools.
https://t.co/fBxxXgjaQk","Children studying at the #Chennai Corporation Primary School in Annai Sivagami Nagar, Ennore have an artistic school building to come back to , when the Tamil Nadu government decides to reopen schools.
https://t.co/fBxxXgjaQk",REAL
622,"BJYM national president #TejasviSurya on Thursday came down heavily on the #WestBengal government over the “brutal attack” on #BJP activists.
https://t.co/g3bxfODAII","BJYM national president #TejasviSurya on Thursday came down heavily on the #WestBengal government over the “brutal attack” on #BJP activists.
https://t.co/g3bxfODAII",REAL
623,"The major news headlines of the day, and more
https://t.co/QEVlvO3xOS","The major news headlines of the day, and more
https://t.co/QEVlvO3xOS",REAL
624,"The Lok Janshakti Party (#LJP), meanwhile, released its first list of 42 party candidates, which included several senior #BJP leaders who recently joined the LJP 
https://t.co/yGZxDdQ0Iu","The Lok Janshakti Party (#LJP), meanwhile, released its first list of 42 party candidates, which included several senior #BJP leaders who recently joined the LJP 
https://t.co/yGZxDdQ0Iu",REAL
625,"An umbrella organisation of tribal bodies has advised the Assam government to freeze the list of Scheduled Tribe (Plains) “for good”.
https://t.co/6pRRthGJgX","An umbrella organisation of tribal bodies has advised the Assam government to freeze the list of Scheduled Tribe (Plains) “for good”.
https://t.co/6pRRthGJgX",REAL
626,"Just In: #Gujarat records 1278 new cases and 10 deaths, increasing its #COVID19 pandemic numbers to 147951 cases and 3541 deaths. Active cases are: 16487. Discharges: 127923
- @LangaMahesh","Just In: #Gujarat records 1278 new cases and 10 deaths, increasing its #COVID19 pandemic numbers to 147951 cases and 3541 deaths. Active cases are: 16487. Discharges: 127923
- @LangaMahesh",REAL
627,"#India saw a single-day rise of 78,524 #COVID19 cases taking the virus caseload to over 68 lakh, according to the Health Ministry.
https://t.co/4NoNIBDfq7","#India saw a single-day rise of 78,524 #COVID19 cases taking the virus caseload to over 68 lakh, according to the Health Ministry.
https://t.co/4NoNIBDfq7",REAL
628,RT @TheHinduSports: Sunrisers Hyderabad captain #DavidWarner won the toss and opted to bat in their #IPL match against Kings XI Punjab here…,RT @TheHinduSports: Sunrisers Hyderabad captain #DavidWarner won the toss and opted to bat in their #IPL match against Kings XI Punjab here…,REAL
629,"Setting up a task force on gender-based violence to coordinate and monitor support and prevention services, providing free contraception and giving moratoriums for all loans taken by women workers were some of the recommendations of the #NHRC.
https://t.co/504yZyE79o","Setting up a task force on gender-based violence to coordinate and monitor support and prevention services, providing free contraception and giving moratoriums for all loans taken by women workers were some of the recommendations of the #NHRC.
https://t.co/504yZyE79o",REAL
630,"With the likelihood of a vaccine against coronavirus (#COVID19) being available within months, the government has begun a massive exercise to map out cold chain storage facilities.
https://t.co/ahpeCS7mzy","With the likelihood of a vaccine against coronavirus (#COVID19) being available within months, the government has begun a massive exercise to map out cold chain storage facilities.
https://t.co/ahpeCS7mzy",REAL
631,"The Supreme Court on Thursday set aside an Allahabad High Court Order allowing former Union Minister and #BJP leader #Chinmayanand to get a copy of statement of a woman law student recorded before a magistrate in connection with a rape case against him.
https://t.co/F3oakCsmaY","The Supreme Court on Thursday set aside an Allahabad High Court Order allowing former Union Minister and #BJP leader #Chinmayanand to get a copy of statement of a woman law student recorded before a magistrate in connection with a rape case against him.
https://t.co/F3oakCsmaY",REAL
632,"Sunrisers Hyderabad captain #DavidWarner won the toss and opted to bat in their #IPL match against Kings XI Punjab here on Thursday.
https://t.co/rlnJGeT6Lq","Sunrisers Hyderabad captain #DavidWarner won the toss and opted to bat in their #IPL match against Kings XI Punjab here on Thursday.
https://t.co/rlnJGeT6Lq",REAL
633,"Senior #Congress leaders have termed the new defence Acquisition policy deeply disturbing, warning that it will compromise national security interests.
https://t.co/S50sNf2hRa","Senior #Congress leaders have termed the new defence Acquisition policy deeply disturbing, warning that it will compromise national security interests.
https://t.co/S50sNf2hRa",REAL
634,"The Supreme Court on Thursday set aside an Allahabad High Court Order allowing former Union Minister and #BJP leader #Chinmayanand to get a copy of statement of a woman law student recorded before a magistrate in connection with a rape case against him.
https://t.co/dYhyROADTe","The Supreme Court on Thursday set aside an Allahabad High Court Order allowing former Union Minister and #BJP leader #Chinmayanand to get a copy of statement of a woman law student recorded before a magistrate in connection with a rape case against him.
https://t.co/dYhyROADTe",REAL
635,"Prime Minister #NarendraModi on Thursday launched a Andolan campaign for #COVID19 appropriate behaviour.
https://t.co/tKsAwCfRYY","Prime Minister #NarendraModi on Thursday launched a Andolan campaign for #COVID19 appropriate behaviour.
https://t.co/tKsAwCfRYY",REAL
636,"American poet Louise Glück is the winner of the #2020NobelPrize in Literature.
https://t.co/5eD88t9zoz","American poet Louise Glück is the winner of the #2020NobelPrize in Literature.
https://t.co/5eD88t9zoz",REAL
637,"Fresh investment proposals surged sharply in the second quarter of this year, rising 107% over the first quarter, with 2,219 new projects entailing an investment of ₹2.19 lakh crore.
https://t.co/GdCmmSSkFg","Fresh investment proposals surged sharply in the second quarter of this year, rising 107% over the first quarter, with 2,219 new projects entailing an investment of ₹2.19 lakh crore.
https://t.co/GdCmmSSkFg",REAL
638,"India’s sulphur dioxide (SO2) emissions, which contribute to air pollution, recorded a significant decline of approximately 6% in 2019 as compared to 2018.
https://t.co/3c85nFVsTV","India’s sulphur dioxide (SO2) emissions, which contribute to air pollution, recorded a significant decline of approximately 6% in 2019 as compared to 2018.
https://t.co/3c85nFVsTV",REAL
639,"Former #CBI director Ashwani Kumar was cremated in the presence of his family, friends and senior #HimachalPradesh officials and politicians.
https://t.co/DIJuiA8kfC","Former #CBI director Ashwani Kumar was cremated in the presence of his family, friends and senior #HimachalPradesh officials and politicians.
https://t.co/DIJuiA8kfC",REAL
640,"#Trump says “I’m not going to do a virtual debate’ with #Biden, as commission makes changes after his #COVID19 diagnosis. (AP)","#Trump says “I’m not going to do a virtual debate’ with #Biden, as commission makes changes after his #COVID19 diagnosis. (AP)",REAL
641,Just in | Graded Response Action Plan to tackle air #pollution in #DelhiNCR will come into force from Oct 15: SC-mandated Environment Pollution Authority. PTI,Just in | Graded Response Action Plan to tackle air #pollution in #DelhiNCR will come into force from Oct 15: SC-mandated Environment Pollution Authority. PTI,REAL
642,"Union Home Minister #AmitShah on Thursday appealed to everyone to join Prime Minister #NarendraModi’s public movement against #COVID19.
https://t.co/ZKqA3WmLR5","Union Home Minister #AmitShah on Thursday appealed to everyone to join Prime Minister #NarendraModi’s public movement against #COVID19.
https://t.co/ZKqA3WmLR5",REAL
643,"The whereabouts of #Kyrgyzstan's pro-#Russia President were unknown on October 8 as a power vacuum persisted after disputed parliamentary elections.
https://t.co/23yEWtkq9D","The whereabouts of #Kyrgyzstan's pro-#Russia President were unknown on October 8 as a power vacuum persisted after disputed parliamentary elections.
https://t.co/23yEWtkq9D",REAL
644,"#TheRightStuff: Actors @halfadams, #JamesLafferty, and other cast members talk about bringing to life @NASA's  #MercurySeven, the story of America’s first astronauts, and providing an inspirational look at the early days of the U.S. Space Program 

https://t.co/78B9X6Zf6u.","#TheRightStuff: Actors @halfadams, #JamesLafferty, and other cast members talk about bringing to life @NASA's  #MercurySeven, the story of America’s first astronauts, and providing an inspirational look at the early days of the U.S. Space Program 

https://t.co/78B9X6Zf6u.",REAL
645,Just in | #Biden debate will be ‘virtual’ amid concerns about #Trump #COVID19. AP,Just in | #Biden debate will be ‘virtual’ amid concerns about #Trump #COVID19. AP,REAL
646,"Just In: #Farmers' groups in a meeting at #Haryana's Kurukshetra on Thursday gave call for nationwide ""chakka jam"" (road blockade) on November 3 against farm bills. Farmers groups representatives from across the country were present. 
- @berwaltweets","Just In: #Farmers' groups in a meeting at #Haryana's Kurukshetra on Thursday gave call for nationwide ""chakka jam"" (road blockade) on November 3 against farm bills. Farmers groups representatives from across the country were present. 
- @berwaltweets",REAL
647,"With the likelihood of a vaccine against coronavirus (#COVID19) being available within months, the government has begun a massive exercise to map out cold chain storage facilities.
https://t.co/cXieuB3SRH","With the likelihood of a vaccine against coronavirus (#COVID19) being available within months, the government has begun a massive exercise to map out cold chain storage facilities.
https://t.co/cXieuB3SRH",REAL
648,"Y.S. Jagan Mohan Reddy.said 42,3400 children of classes 1 to 10 in government schools would receive the kits that had cost around ₹ 650 crore in phases. #AndhraPradesh.
https://t.co/AhnA9GeV3n","Y.S. Jagan Mohan Reddy.said 42,3400 children of classes 1 to 10 in government schools would receive the kits that had cost around ₹ 650 crore in phases. #AndhraPradesh.
https://t.co/AhnA9GeV3n",REAL
649,"The Union government on Thursday launched a public awareness drive as part of its fight against coronavirus (#COVID19), with Prime Minister #NarendraModi.
https://t.co/LqHliQIop5","The Union government on Thursday launched a public awareness drive as part of its fight against coronavirus (#COVID19), with Prime Minister #NarendraModi.
https://t.co/LqHliQIop5",REAL
650,"Last week, #NASA said it spotted previously unknown craters on Mars with the help of artificial intelligence (AI) for the first time.
https://t.co/QJeYXxtA1z","Last week, #NASA said it spotted previously unknown craters on Mars with the help of artificial intelligence (AI) for the first time.
https://t.co/QJeYXxtA1z",REAL
651,"The second presidential debate next week will be a virtual affair, the commission that oversees the debates said on Thursday, in the wake of President #DonaldTrump's #COVID19 diagnosis.
https://t.co/5qpMPKVTfc","The second presidential debate next week will be a virtual affair, the commission that oversees the debates said on Thursday, in the wake of President #DonaldTrump's #COVID19 diagnosis.
https://t.co/5qpMPKVTfc",REAL
652,"Mr. #Ambani, who heads the company #Reliance Industries Limited, said his group’s telecom and digital unit Jio was conceived to provide the key ingredients needed to lead the fourth industrial revolution. #Jio
https://t.co/04foHKQPGf","Mr. #Ambani, who heads the company #Reliance Industries Limited, said his group’s telecom and digital unit Jio was conceived to provide the key ingredients needed to lead the fourth industrial revolution. #Jio
https://t.co/04foHKQPGf",REAL
653,Economy under stress; should avert emergency steps such as ban on construction for pollution control: SC-mandated environment panel to states. PTI,Economy under stress; should avert emergency steps such as ban on construction for pollution control: SC-mandated environment panel to states. PTI,REAL
654,"The #UnitedNations Security Council should not be misused by countries with “retaliatory intent to name innocent civilians as terrorist” without credible evidence, said #India.
https://t.co/rFtz2cobNh","The #UnitedNations Security Council should not be misused by countries with “retaliatory intent to name innocent civilians as terrorist” without credible evidence, said #India.
https://t.co/rFtz2cobNh",REAL
655,"The accused in the case of assault, alleged rape and subsequent death of a girl in #Hathras, #UttarPradesh, have reportedly written to the district police chief.
https://t.co/e8cay0q3A0","The accused in the case of assault, alleged rape and subsequent death of a girl in #Hathras, #UttarPradesh, have reportedly written to the district police chief.
https://t.co/e8cay0q3A0",REAL
656,"RT @TheHinduCinema: #TheRightStuff: Actors @halfadams, #JamesLafferty, and other cast members talk about bringing to life @NASA's  #Mercury…","RT @TheHinduCinema: #TheRightStuff: Actors @halfadams, #JamesLafferty, and other cast members talk about bringing to life @NASA's  #Mercury…",REAL
657,"SC-mandated Environment Authority bans use of diesel generators in Delhi, Ghaziabad, Noida, Gr Noida, Faridabad and Gurugram from October 15. PTI","SC-mandated Environment Authority bans use of diesel generators in Delhi, Ghaziabad, Noida, Gr Noida, Faridabad and Gurugram from October 15. PTI",REAL
658,"#India saw a single-day rise of 78,524 #COVID19 cases taking the virus caseload to over 68 lakh, according to the Health Ministry.
https://t.co/iOSVCAogA8","#India saw a single-day rise of 78,524 #COVID19 cases taking the virus caseload to over 68 lakh, according to the Health Ministry.
https://t.co/iOSVCAogA8",REAL
659,"Children studying at the #Chennai Corporation Primary School in Annai Sivagami Nagar, Ennore have an artistic school building to come back to , when the Tamil Nadu government decides to reopen schools.
https://t.co/YVb2pYalOq","Children studying at the #Chennai Corporation Primary School in Annai Sivagami Nagar, Ennore have an artistic school building to come back to , when the Tamil Nadu government decides to reopen schools.
https://t.co/YVb2pYalOq",REAL
660,Just in | #BJP’s march to state secretariat against permissible parameters of Pandemic Act: #WestBengal Chief Secretary Alapan Bandopadhyay. PTI,Just in | #BJP’s march to state secretariat against permissible parameters of Pandemic Act: #WestBengal Chief Secretary Alapan Bandopadhyay. PTI,REAL
661,RT @THMumbai: Mumbai Police Commissioner Param Bir Singh said a Television Rating Point (TRP) racket has been busted which involves #Republ…,RT @THMumbai: Mumbai Police Commissioner Param Bir Singh said a Television Rating Point (TRP) racket has been busted which involves #Republ…,REAL
662,"Why is #EmilyInParis the talk of the town? The show on @netflix, starring #LilyCollins, lends itself perfectly to a session of binge-watching, boasting of stunning visuals, big fashion moments, charming French men and a lot of chatter about food and wine

https://t.co/5CmBN1gTmP","Why is #EmilyInParis the talk of the town? The show on @netflix, starring #LilyCollins, lends itself perfectly to a session of binge-watching, boasting of stunning visuals, big fashion moments, charming French men and a lot of chatter about food and wine

https://t.co/5CmBN1gTmP",REAL
663,"RT @TheHinduCinema: Why is #EmilyInParis the talk of the town? The show on @netflix, starring #LilyCollins, lends itself perfectly to a ses…","RT @TheHinduCinema: Why is #EmilyInParis the talk of the town? The show on @netflix, starring #LilyCollins, lends itself perfectly to a ses…",REAL
664,"RT @TheHinduCinema: Upcoming #Oscars hopeful, the #DavidFincher directorial #Mank, based on the life of #CitizenKane screenwriter Herman J…","RT @TheHinduCinema: Upcoming #Oscars hopeful, the #DavidFincher directorial #Mank, based on the life of #CitizenKane screenwriter Herman J…",REAL
665,"Top gainers in the Sensex pack included Ultratech Cement, TCS, HCL Tech, Infosys, HDFC Bank and Sun Pharma. https://t.co/CRbxhnvjQD  
#sensex","Top gainers in the Sensex pack included Ultratech Cement, TCS, HCL Tech, Infosys, HDFC Bank and Sun Pharma. https://t.co/CRbxhnvjQD  
#sensex",REAL
666,#DelhiHC masters of several benches said the WebEx platform being used for online proceedings apparently faltered https://t.co/KNMLqIgABD,#DelhiHC masters of several benches said the WebEx platform being used for online proceedings apparently faltered https://t.co/KNMLqIgABD,REAL
667,Just in | #Biden debate will be ‘virtual’ amid concerns about #Trump #COVID19. AP,Just in | #Biden debate will be ‘virtual’ amid concerns about #Trump #COVID19. AP,REAL
668,CBI carrying out searches at around 10 locations in alleged bank fraud case against YSRCP MP Ramakrishna Raju: officials. PTI,CBI carrying out searches at around 10 locations in alleged bank fraud case against YSRCP MP Ramakrishna Raju: officials. PTI,REAL
669,"RT @TheHinduCinema: Singer-songwriter @Benny_Dayal on what triggered his latest single #Besura: ""Fame is all that matters for many youngste…","RT @TheHinduCinema: Singer-songwriter @Benny_Dayal on what triggered his latest single #Besura: ""Fame is all that matters for many youngste…",REAL
670,"“You’ll start seeing live view in the transit tab and location sharing on #Android and #iOS in the coming weeks, along with a more accurate pin,” said Mirko Ranieri, Product Manager at #GoogleMaps https://t.co/z4HZBjo5iy","“You’ll start seeing live view in the transit tab and location sharing on #Android and #iOS in the coming weeks, along with a more accurate pin,” said Mirko Ranieri, Product Manager at #GoogleMaps https://t.co/z4HZBjo5iy",REAL
671,RT @THNewDelhi: #DelhiHC masters of several benches said the WebEx platform being used for online proceedings apparently faltered https://t…,RT @THNewDelhi: #DelhiHC masters of several benches said the WebEx platform being used for online proceedings apparently faltered https://t…,REAL
672,"RT @thehindubiz: At the interbank forex market, the rupee traded in a narrow range. It opened at 73.29 against the American currency and ga…","RT @thehindubiz: At the interbank forex market, the rupee traded in a narrow range. It opened at 73.29 against the American currency and ga…",REAL
673,"Singer-songwriter @Benny_Dayal on what triggered his latest single #Besura: ""Fame is all that matters for many youngsters in music today. Their aim is to make videos, post them on social media and get likes, views, followers and subscriptions.""

https://t.co/03wdqmNG2l","Singer-songwriter @Benny_Dayal on what triggered his latest single #Besura: ""Fame is all that matters for many youngsters in music today. Their aim is to make videos, post them on social media and get likes, views, followers and subscriptions.""

https://t.co/03wdqmNG2l",REAL
674,"RT @TheHinduCinema: When #AnusuyaSinghEstevez passed away last month, it created ripples in the literary circuit. Followers of #ShivKumarBa…","RT @TheHinduCinema: When #AnusuyaSinghEstevez passed away last month, it created ripples in the literary circuit. Followers of #ShivKumarBa…",REAL
675,Just in | #CBI books #YSRCP MP Ramakrishna Raju in alleged bank loan default case: Officials. PTI,Just in | #CBI books #YSRCP MP Ramakrishna Raju in alleged bank loan default case: Officials. PTI,REAL
676,"At the interbank forex market, the rupee traded in a narrow range. It opened at 73.29 against the American currency and gained further ground to finally settle at 73.24, up 9 paise from its previous close of 73.33. https://t.co/heL8FGhrwQ  
#Rupee","At the interbank forex market, the rupee traded in a narrow range. It opened at 73.29 against the American currency and gained further ground to finally settle at 73.24, up 9 paise from its previous close of 73.33. https://t.co/heL8FGhrwQ  
#Rupee",REAL
