,title,text,label
754,"A claim that bumblebees use ""acoustic levitation"" to fly has been shared hundreds of times in multiple posts on Facebook. The claim is false. #FakeNews

https://t.co/0YOQl3M6Z6","A claim that bumblebees use ""acoustic levitation"" to fly has been shared hundreds of times in multiple posts on Facebook. The claim is false. #FakeNews

https://t.co/0YOQl3M6Z6",FAKE
755,In which I ask if labels applied to some media organizations are really fair #mediabuddhi @boomlive_in https://t.co/EArXTnMiaI,In which I ask if labels applied to some media organizations are really fair #mediabuddhi @boomlive_in https://t.co/EArXTnMiaI,FAKE
756,"A 2017 video of a man groping and assaulting a teenager in Andhra Pradesh has resurfaced on social media with false claims that it is from Kerala, where Hindus are attacked for being minority.
#FakeNews #FactCheck #ViralVideo 

https://t.co/Jj7NsC8bTm","A 2017 video of a man groping and assaulting a teenager in Andhra Pradesh has resurfaced on social media with false claims that it is from Kerala, where Hindus are attacked for being minority.
#FakeNews #FactCheck #ViralVideo 

https://t.co/Jj7NsC8bTm",FAKE
757,A 19-year-old #Dalit victim who was allegedly raped and brutally assaulted in #Hathras by four upper caste men succumbed to her injuries in Delhi's Safdarjung hospital on September 29. We debunk #FakeNews on this case in this thread. #HathrasCase,A 19-year-old #Dalit victim who was allegedly raped and brutally assaulted in #Hathras by four upper caste men succumbed to her injuries in Delhi's Safdarjung hospital on September 29. We debunk #FakeNews on this case in this thread. #HathrasCase,FAKE
758,"A viral audio clip claiming former head of Tata Steel Jamshed Jiji Irani has criticised Shiv Sena leader, Sanjay Raut is fake. #BOOMFactCheck #FakeNews #SanjayRaut @TataSteelLtd

https://t.co/9STDwd6V43","A viral audio clip claiming former head of Tata Steel Jamshed Jiji Irani has criticised Shiv Sena leader, Sanjay Raut is fake. #BOOMFactCheck #FakeNews #SanjayRaut @TataSteelLtd

https://t.co/9STDwd6V43",FAKE
759,"A screenshot which purports to show a tweet by film star @SrBachchan justifying the demolition of actor #KanganaRanaut's office by Brihanmumbai Municipal Corporation on September 9, 2020 is fake. #BOOMFactCheck #FakeNews #AmitabhBachchan 

https://t.co/51jVksylkj","A screenshot which purports to show a tweet by film star @SrBachchan justifying the demolition of actor #KanganaRanaut's office by Brihanmumbai Municipal Corporation on September 9, 2020 is fake. #BOOMFactCheck #FakeNews #AmitabhBachchan 

https://t.co/51jVksylkj",FAKE
760,"Several mainstream news outlets fell for a fake Twitter account impersonating actress #RheaChakraborty's father #IndrajitChakraborty to falsely claim that the latter was tweeting following his daughter's arrest. #FakeNews #BOOMFactCheck 

https://t.co/XvaQWVnJSp","Several mainstream news outlets fell for a fake Twitter account impersonating actress #RheaChakraborty's father #IndrajitChakraborty to falsely claim that the latter was tweeting following his daughter's arrest. #FakeNews #BOOMFactCheck 

https://t.co/XvaQWVnJSp",FAKE
761,"The disinformation surrounding SB-145 comes at the end of a summer in which followers of the pro-President #DonaldTrump QAnon conspiracy theory have taken over #SaveTheChildren &amp; stoked fears about sexual predators across social media platforms. #FakeNews

https://t.co/vaFjkuthGR","The disinformation surrounding SB-145 comes at the end of a summer in which followers of the pro-President #DonaldTrump QAnon conspiracy theory have taken over #SaveTheChildren &amp; stoked fears about sexual predators across social media platforms. #FakeNews

https://t.co/vaFjkuthGR",FAKE
762,"Pharma giant @AstraZeneca has resumed its vaccine trials for AZD1222 in UK, after the Medicines Health Regulatory in UK said it was safe to do so. In a statement, the company shared that pharma and @UniofOxford couldn't disclose further medical information
https://t.co/EzI2QTNu9E","Pharma giant @AstraZeneca has resumed its vaccine trials for AZD1222 in UK, after the Medicines Health Regulatory in UK said it was safe to do so. In a statement, the company shared that pharma and @UniofOxford couldn't disclose further medical information
https://t.co/EzI2QTNu9E",FAKE
763,RT @hrvenkatesh: In which I ask if labels applied to some media organizations are really fair #mediabuddhi @boomlive_in https://t.co/EArXTn…,RT @hrvenkatesh: In which I ask if labels applied to some media organizations are really fair #mediabuddhi @boomlive_in https://t.co/EArXTn…,FAKE
764,"Images of an inter-faith couple are being shared along with a photo of a dead body surrounded by police personnel to make a false claim that it is a case of #lovejihad where a Hindu woman was murdered by her Muslim husband after their wedding. #FakeNews

https://t.co/oKmTbfDDkP","Images of an inter-faith couple are being shared along with a photo of a dead body surrounded by police personnel to make a false claim that it is a case of #lovejihad where a Hindu woman was murdered by her Muslim husband after their wedding. #FakeNews

https://t.co/oKmTbfDDkP",FAKE
765,"Delhi Police have clarified that CPI(M) general secretary Sitaram Yechury, Swaraj Abhiyan leader Yogendra Yadav, economist Jayati Ghosh, documentary filmmaker Rahul Roy &amp; DU professor Apoorvanand have not been named as co-conspirators in Delhi riots probe.
https://t.co/OsviPGGMz1","Delhi Police have clarified that CPI(M) general secretary Sitaram Yechury, Swaraj Abhiyan leader Yogendra Yadav, economist Jayati Ghosh, documentary filmmaker Rahul Roy &amp; DU professor Apoorvanand have not been named as co-conspirators in Delhi riots probe.
https://t.co/OsviPGGMz1",FAKE
766,"A viral audio clip claiming former head of Tata Steel Jamshed Jiji Irani has criticised Shiv Sena leader, Sanjay Raut is fake.
#BOOMFactCheck #FakeNews @TataSteelLtd

https://t.co/9STDwcPkcv","A viral audio clip claiming former head of Tata Steel Jamshed Jiji Irani has criticised Shiv Sena leader, Sanjay Raut is fake.
#BOOMFactCheck #FakeNews @TataSteelLtd

https://t.co/9STDwcPkcv",FAKE
767,"A video purporting to be from an Indian hospital alleges you can find out if you have COVID-19 by simply holding your breath. But the claim is false. #FakeNews #FactCheck 

https://t.co/XqQcAevy7t","A video purporting to be from an Indian hospital alleges you can find out if you have COVID-19 by simply holding your breath. But the claim is false. #FakeNews #FactCheck 

https://t.co/XqQcAevy7t",FAKE
768,"Bharatiya Janta Party spokesperson Sambit Patra reiterated a debunked claim that terrorist Ajmal Kasab was given Biryani to eat while awaiting trial for the 2008 terror attack in Mumbai. @sambitswaraj #BOOMFactCheck #FakeNews #Mumbai

https://t.co/4w1r0SWQ0I","Bharatiya Janta Party spokesperson Sambit Patra reiterated a debunked claim that terrorist Ajmal Kasab was given Biryani to eat while awaiting trial for the 2008 terror attack in Mumbai. @sambitswaraj #BOOMFactCheck #FakeNews #Mumbai

https://t.co/4w1r0SWQ0I",FAKE
769,"India's total #COVID19 case load has crossed 47,54,356 after the country reported 94,372 new cases in the last 24 hours.

Total deaths - 78,586
New deaths - 1,114
Active cases - 9,73,175
Cured/discharged - 37,05,595

 https://t.co/EzI2QTNu9E","India's total #COVID19 case load has crossed 47,54,356 after the country reported 94,372 new cases in the last 24 hours.

Total deaths - 78,586
New deaths - 1,114
Active cases - 9,73,175
Cured/discharged - 37,05,595

 https://t.co/EzI2QTNu9E",FAKE
770,"How Indian economy's weak initial conditions amplified the impact of negative GDP - CRISIL's chief economist DK Joshi on #BOOMExplains.
@EconomistDK @govindethiraj https://t.co/QVxzO9slmc","How Indian economy's weak initial conditions amplified the impact of negative GDP - CRISIL's chief economist DK Joshi on #BOOMExplains.
@EconomistDK @govindethiraj https://t.co/QVxzO9slmc",FAKE
771,"Speaking to BOOM's Govindraj Ethiraj, CRISIL's DK Joshi said that the disruption in rural economy occured not due to the #COVID19 pandemic, but rather due to a disruption in supply distribution because of the lockdown. Read the interview here:

https://t.co/VZUnoCRD71","Speaking to BOOM's Govindraj Ethiraj, CRISIL's DK Joshi said that the disruption in rural economy occured not due to the #COVID19 pandemic, but rather due to a disruption in supply distribution because of the lockdown. Read the interview here:

https://t.co/VZUnoCRD71",FAKE
772,"Late on September 12, Home Minister Amit Shah was admitted to AIIMS hospital after he felt uneasy and had difficulty in breathing. This is the third time that Shah has been admitted to hospitals since testing positive for #COVID19 on August 2. @AmitShah 

https://t.co/EzI2QTNu9E","Late on September 12, Home Minister Amit Shah was admitted to AIIMS hospital after he felt uneasy and had difficulty in breathing. This is the third time that Shah has been admitted to hospitals since testing positive for #COVID19 on August 2. @AmitShah 

https://t.co/EzI2QTNu9E",FAKE
773,A 19-year-old #Dalit victim who was allegedly raped and brutally assaulted in #Hathras by four upper caste men succumbed to her injuries in Delhi's Safdarjung hospital on September 29. We debunk #FakeNews on this case in this thread. #HathrasCase,A 19-year-old #Dalit victim who was allegedly raped and brutally assaulted in #Hathras by four upper caste men succumbed to her injuries in Delhi's Safdarjung hospital on September 29. We debunk #FakeNews on this case in this thread. #HathrasCase,FAKE
774,"As the number of #COVID19 recoveries increase, @MoHFW_INDIA released a post COVID-19 management protocol that enlists steps recovered patients should follow. Read what it says here:

https://t.co/EzI2QTNu9E","As the number of #COVID19 recoveries increase, @MoHFW_INDIA released a post COVID-19 management protocol that enlists steps recovered patients should follow. Read what it says here:

https://t.co/EzI2QTNu9E",FAKE
775,"A wedding card where the groom is a Muslim and the bride a Hindu is being shared with an unrelated photo of a woman to make a false claim that it shows the consequence of Hindu women marrying Muslim men.
#BOOMFactCheck #FakeNews

https://t.co/WqNaatRSu0","A wedding card where the groom is a Muslim and the bride a Hindu is being shared with an unrelated photo of a woman to make a false claim that it shows the consequence of Hindu women marrying Muslim men.
#BOOMFactCheck #FakeNews

https://t.co/WqNaatRSu0",FAKE
776,"Photos from 2019 when a Mirage aircraft crashed in Bengaluru are being shared with the false claim that a #Rafale jet crashed in Ambala during training.
#FactCheck #FakeNews

https://t.co/0uLr5yxLHX","Photos from 2019 when a Mirage aircraft crashed in Bengaluru are being shared with the false claim that a #Rafale jet crashed in Ambala during training.
#FactCheck #FakeNews

https://t.co/0uLr5yxLHX",FAKE
777,"Dining out and visiting pubs and cafes is likely to increase the risk of contracting the novel #coronavirus according to a study published in the CDC's Morbidity and Mortality Weekly Report.
#COVID19India #CoronaVirusUpdates 

https://t.co/EzI2QTNu9E","Dining out and visiting pubs and cafes is likely to increase the risk of contracting the novel #coronavirus according to a study published in the CDC's Morbidity and Mortality Weekly Report.
#COVID19India #CoronaVirusUpdates 

https://t.co/EzI2QTNu9E",FAKE
778,"#BOOMExplains: What does the -9% GDP forecast for India mean?
It means ""the ability of our economic system to cope up with crisis in terms of providing income &amp; fiscal support will come down,"" says CRISIL's @EconomistDK to @govindethiraj in this interview. https://t.co/B7oNp7Ti4m","#BOOMExplains: What does the -9% GDP forecast for India mean?
It means ""the ability of our economic system to cope up with crisis in terms of providing income &amp; fiscal support will come down,"" says CRISIL's @EconomistDK to @govindethiraj in this interview. https://t.co/B7oNp7Ti4m",FAKE
779,"An image showing a purported tweet from Donald Trump has been shared hundreds of times on Facebook. The image is misleading. #DonaldTrump #FactCheck

https://t.co/tdjVUy3fIW","An image showing a purported tweet from Donald Trump has been shared hundreds of times on Facebook. The image is misleading. #DonaldTrump #FactCheck

https://t.co/tdjVUy3fIW",FAKE
780,"Have you thought about putting coconut oil in your nose as protection against #Coronavirus? Before you do that, watch Dr. Subhojit Sen explain the science behind this.
@scientistsen1 @IndSciCOVID https://t.co/sSddufDJKE","Have you thought about putting coconut oil in your nose as protection against #Coronavirus? Before you do that, watch Dr. Subhojit Sen explain the science behind this.
@scientistsen1 @IndSciCOVID https://t.co/sSddufDJKE",FAKE
781,"Many women in Gujarat had to switch to cloth pads after sanitary pad-making factories were shut in the lockdown. What is the drawback of this switch? Watch in this video.
#HealthCare #Hygiene #COVID19India https://t.co/xltputkNtx","Many women in Gujarat had to switch to cloth pads after sanitary pad-making factories were shut in the lockdown. What is the drawback of this switch? Watch in this video.
#HealthCare #Hygiene #COVID19India https://t.co/xltputkNtx",FAKE
782,"Good morning India! Yesterday, this was our most read story: TV channels aired visuals of a Chinese Army burial ground with a misleading claim that it shows the graves of soldiers killed in the #GalwanValleyClash.

https://t.co/o5TeCefKyZ","Good morning India! Yesterday, this was our most read story: TV channels aired visuals of a Chinese Army burial ground with a misleading claim that it shows the graves of soldiers killed in the #GalwanValleyClash.

https://t.co/o5TeCefKyZ",FAKE
783,"US President @realDonaldTrump was nominated for the Nobel Peace Prize by Christian Tybring-Gjedde, a Norwegian member of parliament. This is the second time that Tybring-Giedde has nominated Trump. #TrumpNobelPeacePrize

https://t.co/hw8YKlO1my","US President @realDonaldTrump was nominated for the Nobel Peace Prize by Christian Tybring-Gjedde, a Norwegian member of parliament. This is the second time that Tybring-Giedde has nominated Trump. #TrumpNobelPeacePrize

https://t.co/hw8YKlO1my",FAKE
784,"A video has been viewed hundreds of times on Facebook alongside claims that it shows a ""moving mansion"" boating up a river in #China. The claim is false. #FakeNews 

https://t.co/raWNQa6I6f","A video has been viewed hundreds of times on Facebook alongside claims that it shows a ""moving mansion"" boating up a river in #China. The claim is false. #FakeNews 

https://t.co/raWNQa6I6f",FAKE
785,"""The GDP gave many signs of falling. It is not the fault of news channels they didn't cover it - they probably didn't find the bulldozer driver who destroyed India's GDP, otherwise they'd have run that exclusive interview,"" says Arpit Sharma (@iArpitSpeaks). #FakeSeBadhkarFake https://t.co/AJog1kUpLP","""The GDP gave many signs of falling. It is not the fault of news channels they didn't cover it - they probably didn't find the bulldozer driver who destroyed India's GDP, otherwise they'd have run that exclusive interview,"" says Arpit Sharma (@iArpitSpeaks). #FakeSeBadhkarFake https://t.co/AJog1kUpLP",FAKE
786,"The #COVID19-induced lockdown disrupted the agricultural supply lines even though the rural economy was performing well, according to DK Joshi, Chief Economist at CRISIL Ratings. Read more in his interview with Govindraj Ethiraj.

https://t.co/VZUnoCA1Ir","The #COVID19-induced lockdown disrupted the agricultural supply lines even though the rural economy was performing well, according to DK Joshi, Chief Economist at CRISIL Ratings. Read more in his interview with Govindraj Ethiraj.

https://t.co/VZUnoCA1Ir",FAKE
787,"Facebook posts claiming that the Ambani family has come forward to rebuild Kangana Ranaut's office, which was demolished by the Brihanmumbai Municipal Corporation (BMC) on September 9, are false. #BOOMFactCheck #FakeNews #KanganaRanaut #NitaAmbani

https://t.co/2wFNuIvcDV","Facebook posts claiming that the Ambani family has come forward to rebuild Kangana Ranaut's office, which was demolished by the Brihanmumbai Municipal Corporation (BMC) on September 9, are false. #BOOMFactCheck #FakeNews #KanganaRanaut #NitaAmbani

https://t.co/2wFNuIvcDV",FAKE
788,"India has reported 97,570 new #COVID19 cases, a record one-day rise, as the total case count rose to 46,59,984. The active caseload stands at 9,58,316 while 36,24,196 patients have been cured or discharged so far.

https://t.co/EzI2QTNu9E","India has reported 97,570 new #COVID19 cases, a record one-day rise, as the total case count rose to 46,59,984. The active caseload stands at 9,58,316 while 36,24,196 patients have been cured or discharged so far.

https://t.co/EzI2QTNu9E",FAKE
789,"US President @realDonaldTrump was nominated for the Nobel Peace Prize by Christian Tybring-Gjedde, a Norwegian member of parliament from the right-wing Progress Party. This is the second time that Tybring-Giedde has nominated Trump. #TrumpNobelPeacePrize

https://t.co/hw8YKm5Ce6","US President @realDonaldTrump was nominated for the Nobel Peace Prize by Christian Tybring-Gjedde, a Norwegian member of parliament from the right-wing Progress Party. This is the second time that Tybring-Giedde has nominated Trump. #TrumpNobelPeacePrize

https://t.co/hw8YKm5Ce6",FAKE
790,A 19-year-old #Dalit victim who was allegedly raped and brutally assaulted in #Hathras by four upper caste men succumbed to her injuries in Delhi's Safdarjung hospital on September 29. We debunk #FakeNews on this case in this thread. #HathrasCase,A 19-year-old #Dalit victim who was allegedly raped and brutally assaulted in #Hathras by four upper caste men succumbed to her injuries in Delhi's Safdarjung hospital on September 29. We debunk #FakeNews on this case in this thread. #HathrasCase,FAKE
791,"Pharma giant @AstraZeneca voluntarily paused the trials of its #COVID19 vaccine, which was in phase II/III after one of the participants developed adverse reactions. What does halting vaccine trial indicate for vaccine trials &amp; their efficacy? Read to know
https://t.co/HhwtIkw9is","Pharma giant @AstraZeneca voluntarily paused the trials of its #COVID19 vaccine, which was in phase II/III after one of the participants developed adverse reactions. What does halting vaccine trial indicate for vaccine trials &amp; their efficacy? Read to know
https://t.co/HhwtIkw9is",FAKE
792,"Dhaman ventilators had already received ₹8 crore under the PM Cares Fund before being dropped from it. #BOOMFactCheck #PMCaresFund #Ventilator

https://t.co/GN6Oo5C4I7","Dhaman ventilators had already received ₹8 crore under the PM Cares Fund before being dropped from it. #BOOMFactCheck #PMCaresFund #Ventilator

https://t.co/GN6Oo5C4I7",FAKE
793,"While previously, these houses had estimated that #IndianEconomy would launch off a cliff into an economic contraction to be in single digits; these estimates now put the quantum of a potential contraction in double-digit territory for the first time.

https://t.co/b25eUVGjFK","While previously, these houses had estimated that #IndianEconomy would launch off a cliff into an economic contraction to be in single digits; these estimates now put the quantum of a potential contraction in double-digit territory for the first time.

https://t.co/b25eUVGjFK",FAKE
794,"Photos from 2019 when a Mirage aircraft crashed in Bengaluru are being shared with the false claim that a #Rafale jet crashed in Ambala during training.
#BOOMFactCheck #FakeNews 

https://t.co/0uLr5yxLHX","Photos from 2019 when a Mirage aircraft crashed in Bengaluru are being shared with the false claim that a #Rafale jet crashed in Ambala during training.
#BOOMFactCheck #FakeNews 

https://t.co/0uLr5yxLHX",FAKE
795,"A picture of a mosque in the middle of a busy cross-junction in Madhya Pradesh is being falsely shared as Mumbai with captions challenging Maharashtra Chief Minister #UddhavThackeray to demolish it. #BOOMFactCheck #FakeNews #Mumbai

https://t.co/KfZpEjkxov","A picture of a mosque in the middle of a busy cross-junction in Madhya Pradesh is being falsely shared as Mumbai with captions challenging Maharashtra Chief Minister #UddhavThackeray to demolish it. #BOOMFactCheck #FakeNews #Mumbai

https://t.co/KfZpEjkxov",FAKE
796,"Old unrelated images, including one from Gujarat &amp; a video from Jammu showing a convoy of cars are being shared with the false claim that it shows members of #KarniSena traveling travelling to Mumbai in thousands of cars to support actress #KanganaRanaut.

https://t.co/aswxGBbXpB","Old unrelated images, including one from Gujarat &amp; a video from Jammu showing a convoy of cars are being shared with the false claim that it shows members of #KarniSena traveling travelling to Mumbai in thousands of cars to support actress #KanganaRanaut.

https://t.co/aswxGBbXpB",FAKE
797,"Why did these women in Gujarat have to buy sanitary pads on loan? How did the COVID-19 #lockdown affect this industry? BOOM's @Anki_VM reports.
#Menstruation #Hygiene https://t.co/f2VTzQ6lot","Why did these women in Gujarat have to buy sanitary pads on loan? How did the COVID-19 #lockdown affect this industry? BOOM's @Anki_VM reports.
#Menstruation #Hygiene https://t.co/f2VTzQ6lot",FAKE
798,"Times Now fell for a fake account impersonating Asha Ranaut - Bollywood actor #KanganaRanaut's mother - on Wednesday and falsely claimed that the former had lashed out against Maharashtra Chief Minister #UddhavThackeray in a tweet. #FakeNews #BOOMFactCheck
https://t.co/petmnriC5Y","Times Now fell for a fake account impersonating Asha Ranaut - Bollywood actor #KanganaRanaut's mother - on Wednesday and falsely claimed that the former had lashed out against Maharashtra Chief Minister #UddhavThackeray in a tweet. #FakeNews #BOOMFactCheck
https://t.co/petmnriC5Y",FAKE
799,"A viral audio clip claiming former head of Tata Steel, Jamshed Jiji Irani has criticised Shiv Sena leader, Sanjay Raut is fake. #BOOMfactCheck #FakeNews #SanjayRaut 

https://t.co/9STDwd6V43","A viral audio clip claiming former head of Tata Steel, Jamshed Jiji Irani has criticised Shiv Sena leader, Sanjay Raut is fake. #BOOMfactCheck #FakeNews #SanjayRaut 

https://t.co/9STDwd6V43",FAKE
800,"A wedding card where the groom is a Muslim and the bride a Hindu is being shared with an unrelated photo of a woman who was murdered in West Bengal by her family to make a false claim that it shows the consequence of Hindu women marrying Muslim men.

https://t.co/WqNaatRSu0","A wedding card where the groom is a Muslim and the bride a Hindu is being shared with an unrelated photo of a woman who was murdered in West Bengal by her family to make a false claim that it shows the consequence of Hindu women marrying Muslim men.

https://t.co/WqNaatRSu0",FAKE
801,"This is not the first time #California has seen devastation from wildfires - it is becoming more &amp; more common. In fact, the fires this year broke a record made no less than 2 years ago which saw more than $16 billion worth property damage. #wildfires2020

https://t.co/tUupLJKq9w","This is not the first time #California has seen devastation from wildfires - it is becoming more &amp; more common. In fact, the fires this year broke a record made no less than 2 years ago which saw more than $16 billion worth property damage. #wildfires2020

https://t.co/tUupLJKq9w",FAKE
802,"A cropped image of a signboard of #AsansolMunicipalCorporation (West Bengal) where the text of the civic body is written in 3 languages, English, Urdu &amp; Hindi has surfaced with claims that the state government has given priority to Urdu instead of Bengali.
https://t.co/K7hmsyk39I","A cropped image of a signboard of #AsansolMunicipalCorporation (West Bengal) where the text of the civic body is written in 3 languages, English, Urdu &amp; Hindi has surfaced with claims that the state government has given priority to Urdu instead of Bengali.
https://t.co/K7hmsyk39I",FAKE
803,"Mumbai's famous dabbawallas have urged the Maharashtra government to allow them to travel in local trains, reports PTI. Read more here: #COVID19India #Lockdown 

https://t.co/EzI2QTNu9E","Mumbai's famous dabbawallas have urged the Maharashtra government to allow them to travel in local trains, reports PTI. Read more here: #COVID19India #Lockdown 

https://t.co/EzI2QTNu9E",FAKE
804,"A video of a priest reading a verse from the Bible during the 'Sarva Dharma Prarthana' a multi-faith prayer held during the induction ceremony of #RafaleJets into the #IndianAirForce is being shared with the misleading context. #BOOMFactCheck #FakeNews

https://t.co/73B0CRwAwX","A video of a priest reading a verse from the Bible during the 'Sarva Dharma Prarthana' a multi-faith prayer held during the induction ceremony of #RafaleJets into the #IndianAirForce is being shared with the misleading context. #BOOMFactCheck #FakeNews

https://t.co/73B0CRwAwX",FAKE
805,"Bharatiya Janta Party spokesperson @sambitswaraj reiterated a debunked claim that terrorist Ajmal Kasab was given Biryani to eat while awaiting trial for the 2008 terror attack in Mumbai. #BOOMFactCheck #FakeNews #Mumbai 

https://t.co/4w1r0SFf9a","Bharatiya Janta Party spokesperson @sambitswaraj reiterated a debunked claim that terrorist Ajmal Kasab was given Biryani to eat while awaiting trial for the 2008 terror attack in Mumbai. #BOOMFactCheck #FakeNews #Mumbai 

https://t.co/4w1r0SFf9a",FAKE
806,"#BOOMExplains: ""Before we go ahead with @AstraZeneca #OxfordVaccine trial, we need to wait for more evidence to know if the side effects in the patient is related to vaccine or other conditions,"" says Dr N Kumarasamy, VHS-Infectious Diseases Medical Centre
https://t.co/WBJsDQGqJo","#BOOMExplains: ""Before we go ahead with @AstraZeneca #OxfordVaccine trial, we need to wait for more evidence to know if the side effects in the patient is related to vaccine or other conditions,"" says Dr N Kumarasamy, VHS-Infectious Diseases Medical Centre
https://t.co/WBJsDQGqJo",FAKE
807,"Multiple Facebook posts shared hundreds of times claim that the US Centers for Disease Control and Prevention (CDC) stated in 1958 that smoking did not cause cancer. The claim is false. @CDCgov #FakeNews #Smoking

https://t.co/zXV5sB23vw","Multiple Facebook posts shared hundreds of times claim that the US Centers for Disease Control and Prevention (CDC) stated in 1958 that smoking did not cause cancer. The claim is false. @CDCgov #FakeNews #Smoking

https://t.co/zXV5sB23vw",FAKE
808,"Bharatiya Janta Party spokesperson @sambitswaraj reiterated a debunked claim that terrorist Ajmal Kasab was given Biryani to eat while awaiting trial for the 2008 terror attack in Mumbai. #BOOMFactCheck #FakeNews #Kasab #Mumbai

https://t.co/4w1r0SWQ0I","Bharatiya Janta Party spokesperson @sambitswaraj reiterated a debunked claim that terrorist Ajmal Kasab was given Biryani to eat while awaiting trial for the 2008 terror attack in Mumbai. #BOOMFactCheck #FakeNews #Kasab #Mumbai

https://t.co/4w1r0SWQ0I",FAKE
809,"An image of a flyer claiming the Open Society Foundations, a philanthropic organization funded by billionaire George Soros, will pay people to protest was shared hundreds of times on Facebook and Instagram. The flyer is fake. #FakeNews #GeorgeSoros 

https://t.co/y1ckPiDEmy","An image of a flyer claiming the Open Society Foundations, a philanthropic organization funded by billionaire George Soros, will pay people to protest was shared hundreds of times on Facebook and Instagram. The flyer is fake. #FakeNews #GeorgeSoros 

https://t.co/y1ckPiDEmy",FAKE
810,".@TimesNow fell for a fake account impersonating Asha Ranaut (@RealAshaRanaut)- Bollywood actor #KanganaRanaut's mother - on Wednesday &amp; falsely claimed that she had lashed out against Maharashtra CM #UddhavThackeray in a tweet. #BOOMFactCheck #FakeNews

https://t.co/petmnr10Ho",".@TimesNow fell for a fake account impersonating Asha Ranaut (@RealAshaRanaut)- Bollywood actor #KanganaRanaut's mother - on Wednesday &amp; falsely claimed that she had lashed out against Maharashtra CM #UddhavThackeray in a tweet. #BOOMFactCheck #FakeNews

https://t.co/petmnr10Ho",FAKE
811,"In May, India could have had as many as 6.4 million infections of #COVID19, according to the findings of @ICMRDELHI sero-survey published on Thursday. Males as well as people living in urban slums were seen to have increased chances of seropositivity.

https://t.co/EzI2QTNu9E","In May, India could have had as many as 6.4 million infections of #COVID19, according to the findings of @ICMRDELHI sero-survey published on Thursday. Males as well as people living in urban slums were seen to have increased chances of seropositivity.

https://t.co/EzI2QTNu9E",FAKE
812,A 19-year-old #Dalit victim who was allegedly raped and brutally assaulted in #Hathras by four upper caste men succumbed to her injuries in Delhi's Safdarjung hospital on September 29. We debunk #FakeNews on this case in this thread. #HathrasCase,A 19-year-old #Dalit victim who was allegedly raped and brutally assaulted in #Hathras by four upper caste men succumbed to her injuries in Delhi's Safdarjung hospital on September 29. We debunk #FakeNews on this case in this thread. #HathrasCase,FAKE
813,"#BOOMExplains: Is spraying disinfectant through tunnels to manage spread of #COVID19 advisable? Dr Subhojit Sen (@scientistsen1), Member, Indian Scientists' Response to COVID-19 (@IndSciCOVID) says it is physically and psychologically harmful. https://t.co/t1HhXdqgpf","#BOOMExplains: Is spraying disinfectant through tunnels to manage spread of #COVID19 advisable? Dr Subhojit Sen (@scientistsen1), Member, Indian Scientists' Response to COVID-19 (@IndSciCOVID) says it is physically and psychologically harmful. https://t.co/t1HhXdqgpf",FAKE
814,"""There are reports that some of the #vaccines can produce certain types of neurological disorders. But whether it remains true for this vaccine, it is yet to be seen,"" says Dr N Kumarasamy, VHS-Infectious Diseases Medical Centre to @govindethiraj. #COVID19
https://t.co/HhwtIkw9is","""There are reports that some of the #vaccines can produce certain types of neurological disorders. But whether it remains true for this vaccine, it is yet to be seen,"" says Dr N Kumarasamy, VHS-Infectious Diseases Medical Centre to @govindethiraj. #COVID19
https://t.co/HhwtIkw9is",FAKE
815,"Climate change, years of fire suppression and human activities have led to the devastating fires raging across the US West Coast. #wildfires #ClimateChange #USA

https://t.co/tUupLJsOKW","Climate change, years of fire suppression and human activities have led to the devastating fires raging across the US West Coast. #wildfires #ClimateChange #USA

https://t.co/tUupLJsOKW",FAKE
816,"An image showing a purported tweet from Donald Trump reading ""THE NEXT 30 TO 60 DAYS WILL BE THE BIGGEST DRAINING OF THE SWAMP EVER"" has been shared hundreds of times on Facebook. The image is misleading. #FakeNews #DonaldTrump

https://t.co/tdjVUy3fIW","An image showing a purported tweet from Donald Trump reading ""THE NEXT 30 TO 60 DAYS WILL BE THE BIGGEST DRAINING OF THE SWAMP EVER"" has been shared hundreds of times on Facebook. The image is misleading. #FakeNews #DonaldTrump

https://t.co/tdjVUy3fIW",FAKE
817,"Ukraine military and Kharkiv medical officials said the claim that four Ukrainian soldiers died after participating in American #COVID19 vaccine trials is false. #FakeNews #COVID19 #CoronavirusVaccine

https://t.co/gm7xU7O69v","Ukraine military and Kharkiv medical officials said the claim that four Ukrainian soldiers died after participating in American #COVID19 vaccine trials is false. #FakeNews #COVID19 #CoronavirusVaccine

https://t.co/gm7xU7O69v",FAKE
818,"A gruesome and disturbing video from #Brazil showing a masked assailant attacking a woman whose hands are tied and mouth gagged &amp; killing her with a pick-axe is being falsely shared on social media with a claim that it is from India. #FakeNews

https://t.co/tv0EZreQ8E","A gruesome and disturbing video from #Brazil showing a masked assailant attacking a woman whose hands are tied and mouth gagged &amp; killing her with a pick-axe is being falsely shared on social media with a claim that it is from India. #FakeNews

https://t.co/tv0EZreQ8E",FAKE
819,"Facebook and Instagram posts claim the FBI said people associated with the Antifa movement are most commonly employed as teachers. This is false. #FakeNews #Antifa #FBI

https://t.co/EYr85WjdWR","Facebook and Instagram posts claim the FBI said people associated with the Antifa movement are most commonly employed as teachers. This is false. #FakeNews #Antifa #FBI

https://t.co/EYr85WjdWR",FAKE
